null#
# M e s s w e r t t a b e l l e  der Reihen:
#
# en___Apache_Solr_BIN=24_log10 [365,365] Werte
#
#
Y	Y	
255.0000	2.1644	
256.0000	2.1673	
257.0000	2.2480	
258.0000	2.2577	
259.0000	2.0969	
260.0000	1.5682	
261.0000	1.7993	
262.0000	2.1430	
263.0000	2.2095	
264.0000	2.1614	
265.0000	2.1461	
266.0000	2.1875	
267.0000	1.7160	
268.0000	1.8261	
269.0000	2.1703	
270.0000	2.1271	
271.0000	2.2253	
272.0000	2.2148	
273.0000	2.1553	
274.0000	1.7993	
275.0000	1.6721	
276.0000	2.1492	
277.0000	2.1553	
278.0000	2.2014	
279.0000	2.2041	
280.0000	2.1271	
281.0000	1.7924	
282.0000	1.6902	
283.0000	2.1206	
284.0000	2.0899	
285.0000	2.1875	
286.0000	2.1959	
287.0000	2.0719	
288.0000	1.6902	
289.0000	1.6532	
290.0000	2.2577	
291.0000	2.2095	
292.0000	2.2504	
293.0000	2.1761	
294.0000	2.0934	
295.0000	1.8573	
296.0000	1.7482	
297.0000	2.1931	
298.0000	2.2695	
299.0000	2.1038	
300.0000	2.0719	
301.0000	2.0128	
302.0000	1.8513	
303.0000	1.7324	
304.0000	2.1761	
305.0000	2.1523	
306.0000	2.2014	
307.0000	2.1271	
308.0000	2.0569	
309.0000	1.7076	
310.0000	1.7559	
311.0000	2.1038	
312.0000	2.1790	
313.0000	2.2355	
314.0000	2.0492	
315.0000	2.1106	
316.0000	1.7993	
317.0000	1.7709	
318.0000	2.1461	
319.0000	2.1818	
320.0000	2.1523	
321.0000	2.1206	
322.0000	2.0719	
323.0000	1.6435	
324.0000	1.6902	
325.0000	2.2068	
326.0000	2.0899	
327.0000	2.1106	
328.0000	2.1367	
329.0000	1.9542	
330.0000	1.7482	
331.0000	1.6902	
332.0000	2.1492	
333.0000	1.8513	
334.0000	2.0569	
335.0000	2.1818	
336.0000	2.1461	
337.0000	1.7076	
338.0000	1.7559	
339.0000	2.0755	
340.0000	2.1523	
341.0000	2.1644	
342.0000	2.1614	
343.0000	2.1335	
344.0000	1.7924	
345.0000	1.6990	
346.0000	2.1461	
347.0000	2.1703	
348.0000	2.1584	
349.0000	2.1303	
350.0000	2.1206	
351.0000	1.7324	
352.0000	1.6021	
353.0000	2.0864	
354.0000	2.1430	
355.0000	2.1523	
356.0000	2.0828	
357.0000	1.8062	
358.0000	1.4914	
359.0000	1.6021	
360.0000	1.9494	
361.0000	1.9294	
362.0000	1.9494	
363.0000	1.8751	
364.0000	1.6628	
