null#
# M e s s w e r t t a b e l l e  der Reihen:
#
# en___Apache_Mahout_BIN=24_log10 [365,365] Werte
#
#
Y	Y	
151.0000	1.3617	
152.0000	1.4771	
153.0000	1.3979	
154.0000	1.3424	
155.0000	1.3424	
156.0000	1.0414	
157.0000	1.1139	
158.0000	1.4472	
159.0000	1.4314	
160.0000	1.5563	
161.0000	1.5798	
162.0000	1.3222	
163.0000	0.9542	
164.0000	1.0792	
165.0000	1.4914	
166.0000	1.4472	
167.0000	1.4314	
168.0000	1.4314	
169.0000	1.4624	
170.0000	1.1461	
171.0000	0.7782	
172.0000	1.4314	
173.0000	1.4771	
174.0000	1.3617	
175.0000	1.5051	
176.0000	1.4624	
177.0000	1.3802	
178.0000	1.1461	
179.0000	1.3424	
180.0000	1.5185	
181.0000	1.4150	
182.0000	1.5185	
183.0000	1.3222	
184.0000	0.9031	
185.0000	1.1139	
186.0000	1.4624	
187.0000	1.4150	
188.0000	1.4914	
189.0000	1.3617	
190.0000	1.4314	
191.0000	1.1761	
192.0000	1.3010	
193.0000	1.3222	
194.0000	1.4624	
195.0000	1.4472	
196.0000	1.4314	
197.0000	1.4624	
198.0000	1.3222	
199.0000	1.2788	
200.0000	1.4914	
201.0000	1.6628	
202.0000	1.7559	
203.0000	1.5798	
204.0000	1.3617	
205.0000	1.0000	
206.0000	1.0414	
207.0000	1.4150	
208.0000	1.5315	
209.0000	1.4150	
210.0000	1.5682	
211.0000	1.2304	
212.0000	1.2041	
213.0000	0.7782	
214.0000	1.2788	
215.0000	1.3979	
216.0000	1.3979	
217.0000	1.0792	
218.0000	1.2041	
219.0000	1.1139	
220.0000	1.2553	
221.0000	1.4150	
222.0000	1.4150	
223.0000	1.3979	
224.0000	1.5441	
225.0000	1.4314	
226.0000	1.1761	
227.0000	1.3010	
228.0000	1.3424	
229.0000	1.6435	
230.0000	1.4771	
231.0000	1.3424	
232.0000	1.4914	
233.0000	1.1761	
234.0000	1.3424	
235.0000	1.4472	
236.0000	1.6335	
237.0000	1.3979	
238.0000	1.4771	
239.0000	1.3979	
240.0000	1.0792	
241.0000	1.1139	
242.0000	1.4150	
243.0000	1.3979	
244.0000	1.3617	
245.0000	1.3424	
246.0000	1.2304	
247.0000	1.3010	
248.0000	1.2553	
249.0000	1.3979	
250.0000	1.4314	
251.0000	1.4150	
252.0000	1.3010	
253.0000	1.3424	
254.0000	1.2553	
255.0000	1.0000	
256.0000	1.3802	
257.0000	1.5798	
258.0000	1.3802	
259.0000	1.2788	
260.0000	1.3802	
261.0000	1.1761	
262.0000	1.1461	
263.0000	0.9031	
264.0000	0.0000	
265.0000	0.0000	
266.0000	0.0000	
267.0000	0.0000	
268.0000	0.0000	
269.0000	0.0000	
270.0000	0.0000	
271.0000	0.0000	
272.0000	0.0000	
273.0000	1.3617	
274.0000	1.4914	
275.0000	1.1461	
276.0000	1.0792	
277.0000	1.4624	
278.0000	1.5185	
279.0000	1.4771	
280.0000	1.4771	
281.0000	1.3010	
282.0000	1.2041	
283.0000	1.0792	
284.0000	1.4472	
285.0000	1.5563	
286.0000	1.4150	
287.0000	0.0000	
288.0000	1.3424	
289.0000	1.1761	
290.0000	1.1461	
291.0000	1.4314	
292.0000	1.5563	
293.0000	1.5315	
294.0000	1.1761	
295.0000	1.4150	
296.0000	1.2304	
297.0000	1.1461	
298.0000	1.4150	
299.0000	1.5051	
300.0000	1.4472	
301.0000	1.4150	
302.0000	1.3010	
303.0000	0.9542	
304.0000	1.2041	
305.0000	1.2304	
306.0000	1.3617	
307.0000	1.4472	
308.0000	1.2304	
309.0000	1.4150	
310.0000	1.1761	
311.0000	1.2041	
312.0000	1.3424	
313.0000	1.3617	
314.0000	1.2553	
315.0000	1.3424	
316.0000	1.3424	
317.0000	1.1139	
318.0000	1.2041	
319.0000	1.4314	
320.0000	1.2304	
321.0000	1.1461	
322.0000	1.5185	
323.0000	1.3424	
324.0000	1.3010	
325.0000	0.4771	
326.0000	1.2788	
327.0000	1.2041	
328.0000	1.5315	
329.0000	1.3222	
330.0000	1.1461	
331.0000	1.2788	
332.0000	0.8451	
333.0000	1.2304	
334.0000	1.3222	
335.0000	1.3802	
336.0000	1.5185	
337.0000	1.2304	
338.0000	1.1139	
339.0000	1.1139	
340.0000	1.2304	
341.0000	1.3424	
342.0000	1.1761	
343.0000	1.3222	
344.0000	1.3979	
345.0000	1.0414	
346.0000	1.0792	
347.0000	1.1761	
348.0000	1.2304	
349.0000	1.3222	
350.0000	1.3010	
351.0000	1.4150	
352.0000	1.0000	
353.0000	1.0000	
354.0000	1.0792	
355.0000	1.0792	
356.0000	1.4150	
357.0000	1.2553	
358.0000	1.1461	
359.0000	1.2041	
360.0000	1.2041	
361.0000	1.2304	
362.0000	1.3979	
363.0000	1.3802	
364.0000	1.3617	
