null#
# M e s s w e r t t a b e l l e  der Reihen:
#
# en___Apache_ZooKeeper_BIN=24_log10 [365,365] Werte
#
#
Y	Y	
228.0000	0.6990	
229.0000	0.6021	
230.0000	0.7782	
231.0000	0.6021	
232.0000	0.4771	
233.0000	0.4771	
234.0000	0.0000	
235.0000	0.6990	
236.0000	0.7782	
237.0000	0.0000	
238.0000	0.6990	
239.0000	0.4771	
240.0000	0.0000	
241.0000	0.0000	
242.0000	0.0000	
243.0000	0.6990	
244.0000	0.0000	
245.0000	0.7782	
246.0000	0.4771	
247.0000	0.6990	
248.0000	0.6990	
249.0000	0.7782	
250.0000	0.0000	
251.0000	0.0000	
252.0000	0.3010	
253.0000	0.6990	
254.0000	0.9031	
255.0000	0.0000	
256.0000	0.0000	
257.0000	0.9542	
258.0000	0.6990	
259.0000	0.8451	
260.0000	1.0000	
261.0000	0.9031	
262.0000	0.0000	
263.0000	0.0000	
264.0000	0.0000	
265.0000	0.0000	
266.0000	0.0000	
267.0000	0.0000	
268.0000	0.0000	
269.0000	0.0000	
270.0000	0.0000	
271.0000	0.0000	
272.0000	0.0000	
273.0000	0.6021	
274.0000	0.7782	
275.0000	0.0000	
276.0000	0.6021	
277.0000	0.0000	
278.0000	0.9031	
279.0000	0.7782	
280.0000	0.3010	
281.0000	0.6021	
282.0000	0.4771	
283.0000	0.6990	
284.0000	0.6021	
285.0000	0.9031	
286.0000	0.9031	
287.0000	0.0000	
288.0000	0.6990	
289.0000	0.4771	
290.0000	0.0000	
291.0000	0.6990	
292.0000	0.7782	
293.0000	0.6990	
294.0000	0.6021	
295.0000	0.9031	
296.0000	0.7782	
297.0000	0.3010	
298.0000	0.4771	
299.0000	0.4771	
300.0000	0.6021	
301.0000	0.6021	
302.0000	0.0000	
303.0000	0.0000	
304.0000	0.6021	
305.0000	0.3010	
306.0000	0.9031	
307.0000	0.6021	
308.0000	0.6021	
309.0000	0.3010	
310.0000	0.3010	
311.0000	0.0000	
312.0000	0.9031	
313.0000	0.4771	
314.0000	0.4771	
315.0000	0.7782	
316.0000	0.4771	
317.0000	0.4771	
318.0000	0.0000	
319.0000	0.6990	
320.0000	0.7782	
321.0000	0.7782	
322.0000	0.4771	
323.0000	0.6021	
324.0000	0.0000	
325.0000	0.0000	
326.0000	0.0000	
327.0000	0.3010	
328.0000	0.6990	
329.0000	0.6021	
330.0000	0.4771	
331.0000	0.0000	
332.0000	0.4771	
333.0000	0.0000	
334.0000	0.7782	
335.0000	0.6021	
336.0000	0.7782	
337.0000	0.4771	
338.0000	0.0000	
339.0000	0.6990	
340.0000	0.0000	
341.0000	0.6021	
342.0000	0.6990	
343.0000	0.3010	
344.0000	0.3010	
345.0000	0.0000	
346.0000	0.3010	
347.0000	0.6021	
348.0000	0.3010	
349.0000	0.6021	
350.0000	0.9031	
351.0000	0.6990	
352.0000	0.6021	
353.0000	0.0000	
354.0000	0.6990	
355.0000	0.7782	
356.0000	0.3010	
357.0000	0.4771	
358.0000	0.0000	
359.0000	0.0000	
360.0000	0.3010	
361.0000	0.4771	
362.0000	0.0000	
363.0000	0.4771	
364.0000	0.6990	
