null#
# M e s s w e r t t a b e l l e  der Reihen:
#
# en___Apache_Hadoop_BIN=24_log10 [365,365] Werte
#
#
Y	Y	
92.0000	0.0000	
93.0000	0.3010	
94.0000	1.9638	
95.0000	0.0000	
96.0000	0.0000	
97.0000	0.6021	
98.0000	0.4771	
99.0000	0.0000	
100.0000	0.3010	
101.0000	0.0000	
102.0000	0.6990	
103.0000	0.8451	
104.0000	0.0000	
105.0000	0.3010	
106.0000	0.0000	
107.0000	0.6021	
108.0000	0.6021	
109.0000	0.0000	
110.0000	0.4771	
111.0000	0.8451	
112.0000	0.3010	
113.0000	0.0000	
114.0000	0.7782	
115.0000	0.0000	
116.0000	0.0000	
117.0000	0.0000	
118.0000	0.6021	
119.0000	0.4771	
120.0000	0.4771	
121.0000	0.6990	
122.0000	0.6990	
123.0000	0.0000	
124.0000	0.7782	
125.0000	0.6021	
126.0000	0.0000	
127.0000	0.6021	
128.0000	0.3010	
129.0000	0.3010	
130.0000	0.4771	
131.0000	0.7782	
132.0000	0.3010	
133.0000	0.0000	
134.0000	0.0000	
135.0000	0.4771	
136.0000	0.4771	
137.0000	0.3010	
138.0000	0.4771	
139.0000	0.8451	
140.0000	0.4771	
141.0000	0.4771	
142.0000	0.3010	
143.0000	0.0000	
144.0000	0.3010	
145.0000	0.3010	
146.0000	0.6021	
147.0000	0.4771	
148.0000	0.6021	
149.0000	0.0000	
150.0000	0.0000	
151.0000	0.0000	
152.0000	0.6021	
153.0000	0.3010	
154.0000	0.4771	
155.0000	0.0000	
156.0000	0.0000	
157.0000	0.7782	
158.0000	0.6990	
159.0000	0.6021	
160.0000	0.6021	
161.0000	0.0000	
162.0000	0.0000	
163.0000	0.3010	
164.0000	0.0000	
165.0000	0.0000	
166.0000	0.0000	
167.0000	0.3010	
168.0000	0.4771	
169.0000	0.3010	
170.0000	0.3010	
171.0000	0.4771	
172.0000	0.6990	
173.0000	0.3010	
174.0000	0.0000	
175.0000	0.0000	
176.0000	0.3010	
177.0000	0.0000	
178.0000	0.0000	
179.0000	0.4771	
180.0000	0.8451	
181.0000	0.0000	
182.0000	0.4771	
183.0000	0.3010	
184.0000	0.0000	
185.0000	0.0000	
186.0000	0.3010	
187.0000	0.4771	
188.0000	0.0000	
189.0000	0.0000	
190.0000	0.0000	
191.0000	0.4771	
192.0000	1.2788	
193.0000	0.9031	
194.0000	0.7782	
195.0000	0.4771	
196.0000	0.7782	
197.0000	0.4771	
198.0000	0.6990	
199.0000	0.8451	
200.0000	0.7782	
201.0000	0.6990	
202.0000	0.3010	
203.0000	0.3010	
204.0000	0.3010	
205.0000	0.0000	
206.0000	1.1139	
207.0000	0.0000	
208.0000	0.4771	
209.0000	0.8451	
210.0000	0.4771	
211.0000	0.0000	
212.0000	0.0000	
213.0000	0.0000	
214.0000	0.6990	
215.0000	0.4771	
216.0000	0.3010	
217.0000	0.6021	
218.0000	0.0000	
219.0000	0.0000	
220.0000	0.6021	
221.0000	0.0000	
222.0000	0.7782	
223.0000	0.6021	
224.0000	0.4771	
225.0000	0.6990	
226.0000	0.0000	
227.0000	0.6990	
228.0000	0.3010	
229.0000	0.3010	
230.0000	0.7782	
231.0000	0.7782	
232.0000	0.3010	
233.0000	0.3010	
234.0000	0.6021	
235.0000	0.0000	
236.0000	0.4771	
237.0000	0.9031	
238.0000	0.9542	
239.0000	0.0000	
240.0000	0.0000	
241.0000	0.3010	
242.0000	0.3010	
243.0000	0.7782	
244.0000	0.6021	
245.0000	0.0000	
246.0000	0.0000	
247.0000	0.6021	
248.0000	0.6990	
249.0000	0.6021	
250.0000	0.4771	
251.0000	0.4771	
252.0000	0.3010	
253.0000	0.0000	
254.0000	0.0000	
255.0000	0.6021	
256.0000	0.6021	
257.0000	0.7782	
258.0000	0.6990	
259.0000	0.8451	
260.0000	0.0000	
261.0000	0.0000	
262.0000	0.6021	
263.0000	0.9031	
264.0000	0.6021	
265.0000	0.8451	
266.0000	0.7782	
267.0000	0.0000	
268.0000	0.0000	
269.0000	1.1461	
270.0000	1.0414	
271.0000	0.4771	
272.0000	0.7782	
273.0000	0.9031	
274.0000	0.3010	
275.0000	0.0000	
276.0000	0.4771	
277.0000	1.0000	
278.0000	0.6990	
279.0000	0.7782	
280.0000	0.6990	
281.0000	0.4771	
282.0000	0.4771	
283.0000	0.6021	
284.0000	0.3010	
285.0000	0.9031	
286.0000	0.6990	
287.0000	0.8451	
